ཡིག་ཆ།,"BDRC
Work",,,,,རྩ་བ།,"BDRC
Work",,,,,,,,,,,,,,,,
Pecha Upload List,,,,對讀上傳Pecha工作分配及流程,S.O.P. of Upload file to Pecha,,,,,,,,,,,,,,,,,,
Kumarajive No.,,Data Preparation,Tibetan/Chineses Sutra Name (Short),Tibetan/Chiness Sutra Name (Long),English Sutra Name,Commentary of (Toh number),,Category,Author (Tibetan/Chinese),Author (English),"""Source: URL or site name ",Bo/Zh/Modern ZH,Document link,Pecha no., Pecha Status,Alignment File,Alingment Status,todo KV,todo Drupchen,remark GZ,same segmentation,segmentation of simplified Chinese translation,陳/黃chen & huang remarks
,,,,,,,,,,,,,,,,,,,,,,,
"toh56to57-tai316 (missing 004,009)",,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,"Heap of Jewels, Bodhisattva Canon Assembly - Dharmarakṣa",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Needs improvement,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-法護 ,《大寶積經》菩薩藏會-法護 ,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Needs improvement,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
toh46-tai310-02,,,འཕགས་པ་སྒོ་མཐའ་ཡས་པ་རྣམ་པར་སྦྱོང་བ་བསྟན་པའི་ལེའུ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,འཕགས་པ་སྒོ་མཐའ་ཡས་པ་རྣམ་པར་སྦྱོང་བ་བསྟན་པའི་ལེའུ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,"Heap of Jewels, Second Assembly, Limitless Adornment Assembly.
",toh46,WA0RK0046,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,《大寶積經》〈無邊莊嚴會〉bompo 3_MRK-T46-T310-02-C-XL-20221121_bo,I2B7EE7F8 - འཕགས་པ་སྒོ་མཐའ་ཡས་པ་རྣམ་པར་སྦྱོང་བ་བསྟན་པའི་ལེའུ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,Staging,,Alignment Checking,,,,,,
,,,《大寶積經》第二會 無邊莊嚴會,《大寶積經》第二會 無邊莊嚴會,,toh46,,1. 經部,佛世尊,,CBETA,ZH,《大寶積經》〈無邊莊嚴會〉bompo 3_MRK-T46-T310-02-C-XL-20221121_zh,I747F1FDC - 《大寶積經》第二會 無邊莊嚴會,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,圓滿法藏官網,Kumarajiva,,,,,,,,,,,,,,Alignment Checking,,,,,,
Toh0023_kp0002_,,,ཤེར་ཕྱིན་ཡི་གེ་གཅིག་མ།,,"the Mother of all Tathāgatas, the One-syllable Perfection of Wisdom Sutra.",Toh0023,WA0XL45FA37486283,2.1 般若經與相關釋論,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,,Bo,Toh0023_kp0002_一切如來母一字般若波羅蜜多經_bo.docx,,Published,,Alignment Checking,,,,Yes,Toh0023_kp0002_一切如來母一字般若波羅蜜多經_simplified_bo.docx,
,,,一切如來母一字般若波羅蜜多經,,,Toh0023,,2.1 般若經與相關釋論,佛世尊,,,ZH,Toh0023_kp0002_一切如來母一字般若波羅蜜多經_zh.docx,,Published,,Alignment Checking,,,,,,
,,,,,,,,,,,,簡,Toh0023_kp0002_一切如來母一字般若波羅蜜多經_simplified_zh.docx,,Blocked,,Alignment Checking,,,,,,
Toh0020_kp0001_,,,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྒོ་ཉི་ཤུ་རྩ་ལྔ་པ།,,Twenty-five Aspects Great Vehicle Sutra,Toh0020,WA0RK0490,2.1 般若經與相關釋論,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,,Bo,Toh0020_kp0001_聖般若波羅蜜多二十五門大乘經_bo.docx,,Published,,Alignment Checking,,,,Yes,Toh0020_kp0001_聖般若波羅蜜多二十五門大乘經_simplified_bo.docx,
,,,聖般若波羅蜜多二十五門大乘經,,,Toh0020,,2.1 般若經與相關釋論,佛世尊,,https://buddha.now/toh0247/,ZH,Toh0020_kp0001_聖般若波羅蜜多二十五門大乘經_zh.docx,,Published,,Alignment Checking,,,,,,
,,,,,,,,,,,,簡,Toh0020_kp0001_聖般若波羅蜜多二十五門大乘經_simplified_zh.docx,,Blocked,,Alignment Checking,,,,,,
Toh0214_kp0018_,,,རྒྱལ་པོ་ལ་གདམས་པའི་མདོ།,,Instruction to King Bimbisāra on the Great Vehicle Scriptures,Toh0214,WA0RK0214,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,,Bo,Toh0214_kp0018_教誡頻婆娑羅王大乘經_simplified_bo.docx,,Published,,Alignment Checking,,,,No,Toh0214_kp0018_教誡頻婆娑羅王大乘經_simplified_bo.docx,
,,,教誡頻婆娑羅王大乘經,,,Toh0214,,1. 經部,佛世尊,,,ZH,Toh0214_kp0018_教誡頻婆娑羅王大乘經_bo.docx,,Published,,Alignment Checking,,,,,,
,,,,,,,,,,,,簡,Toh0214_kp0018_教誡頻婆娑羅王大乘經_simplified_zh.docx,,Blocked,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0247_kp0022,,,ཆོས་དང་དོན་རྣམ་པར་འབྱེད་པའི་མདོ།,འཕགས་པ་ཆོས་དང་དོན་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,The Great Vehicle Scripture on the Meaning of the Holy Eloquence of the Dharma.,Toh0247,WA0RK0247,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,https://library.bdrc.io/show/bdr:MW30532_0283,Bo,Toh0247_kp0022_聖辯法義大乘經_bo,IA5CB2B18 - ཆོས་དང་དོན་རྣམ་པར་འབྱེད་པའི་མདོ།,fodian.org,Toh0247_kp0022_圣辩法义大乘经,Alignment Checking,,,,No,Toh0247_kp0022_圣辩法义大乘经_simplified_bo.docx,
,,,聖辯法義大乘經,聖辯法義大乘經,,Toh0247,,1. 經部,佛世尊,,https://buddha.now/toh0247/,ZH,Toh0247_kp0022_聖辯法義大乘經_zh_without footnote,I43A98499 - 聖辯法義大乘經,fodian.org,,Alignment Checking,,,,,,
,,,,,,,,,,,,註腳 with footnote,Toh0247_kp0022_聖辯法義大乘經_zh,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,簡,Toh0247_kp0022_圣辩法义大乘经_simplified_zh.docx,,Blocked,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0215_kp0019,,,རྒྱལ་པོ་ལ་གདམས་པའི་མདོ།,རྒྱལ་པོ་ལ་གདམས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,The Mahāyāna Sūtra on the Instructions to King Udayana of Vatsa.,Toh0215,WA0RK0215,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,https://library.bdrc.io/show/bdr:MW30532_0215,Bo,Toh0215_kp0019_教誡拔嗟國優填王大乘經_bo,IDD6DD99D - རྒྱལ་པོ་ལ་གདམས་པའི་མདོ།,fodian.org,Toh0215_kp0019_教誡拔嗟國優填王大乘經,Alignment Checking,,,,No,Toh0215_kp0019_教誡拔嗟國優填王大乘經_simplified_bo.docx,
,,,教誡拔嗟國優填王大乘經,教誡拔嗟國優填王大乘經,,Toh0215,,1. 經部,佛世尊,,https://buddha.now/toh0214/,ZH,Toh0215_kp0019_教誡拔嗟國優填王大乘經_zh,I1DAFB95D - 教誡拔嗟國優填王大乘經,fodian.org,,Alignment Checking,,,,,,
,,,,,,,,,,,,註腳 with footnote,Toh0215_kp0019_教誡拔嗟國優填王大乘經_zh_with footnote,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,簡,Toh0215_kp0019_教誡拔嗟國優填王大乘經_simplified_zh.docx,,Blocked,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0283_kp,,,སྐུ་གསུམ་གྱི་མདོ།,འཕགས་པ་སྐུ་གསུམ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,Mahayana Sutra of the Sacred Trikaya,Toh0283,WA0RK0283,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,https://library.bdrc.io/show/bdr:MW30532_0283,Bo,Toh0283_kp0025_聖三身大乘經_bo,ID9DEAF3D - སྐུ་གསུམ་གྱི་མདོ།,fodian.org,Toh0283_kp0025_聖三身大乘經,Alignment Checking,,,,No,Toh0283_kp0025_聖三身大乘經_simplified_bo.docx,
,,,聖三身大乘經,聖三身大乘經,,Toh0283,,1. 經部,佛世尊,,https://buddha.now/toh0283/,ZH,Toh0283_kp0025_聖三身大乘經_zh,ICCEE0D4B - 聖三身大乘經,fodian.org,,Alignment Checking,,,,,,
,,,,,,,,,,,,註腳 with footnote,Toh0283_kp0025_聖三身大乘經_zh_with footnote,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,簡,Toh0283_kp0025_聖三身大乘經_simplified_zh.docx,,Blocked,,Alignment Checking,metadata incomplete,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0198_kp0016,,,བྱམས་པ་འཇུག་པའི་མདོ།,འཕགས་པ་བྱམས་པ་འཇུག་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,The Ārya Maitreya Initiates the Great Vehicle Sūtra,Toh0198,WA0RK0198,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,https://library.bdrc.io/show/bdr:MW22084_0198,Bo,Toh0198_kp0016_聖彌勒發趣大乘經_bo,I52DF7ECC - བྱམས་པ་འཇུག་པའི་མདོ།,Staging,Toh0198_kp0016_聖彌勒發趣大乘經,Alignment Checking,,,,,,
,,,聖彌勒發趣大乘經,聖彌勒發趣大乘經,,Toh0198,,1. 經部,佛世尊,,https://deerpark.app/kuma.today/toh0198a,ZH,Toh0198_kp0016_聖彌勒發趣大乘經_zh_ without footnote,I7F9DDF40 - 聖三身大乘經,Staging,,Alignment Checking,,footnotes in xml need to be formatted like other xml files,Line 19/20/29/199,,,
,,,,,,,,,,,,註腳 with footnote,Toh0198_kp0016_聖彌勒發趣大乘經_zh with footnote,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0158_kp0013,,,ཚངས་པས་ཞུས་པའི་མདོ།,འཕགས་པ་ཚངས་པས་ཞུས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,The Sutra  Requested by the Noble Brahma on the Great Vehicle  Path,Toh0158,WA0RK0158,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,https://library.bdrc.io/show/bdr:MW22084_0158,Bo,Toh0158_kp0013_聖梵天所問大乘經_bo,I883F41B4 - ཚངས་པས་ཞུས་པའི་མདོ།,fodian.org,Toh0158_kp0013_聖梵天所問大乘經,Alignment Checking,,,,No,Toh0158_kp0013_聖梵天所問大乘經_simplified_bo.docx,
,,,聖梵天所問大乘經,聖梵天所問大乘經,,Toh0158,,1. 經部,佛世尊,,https://buddha.now/toh0158/,ZH,Toh0158_kp0013_聖梵天所問大乘經_zh_without footnote,I19A76A68 - 聖梵天所問大乘經,fodian.org,,Alignment Checking,,,,,,
,,,,,,,,,,,,註腳 with footnote,Toh0158_kp0013_聖梵天所問大乘經_zh_with footnote,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,簡,Toh0158_kp0013_聖梵天所問大乘經_simplified_zh.docx,,Blocked,,Alignment Checking,metadata incomplete,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0225_kp,,,གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བའི་མདོ།,འཕགས་པ་གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,The Mahayana Sutra on the Noble Three Refuges,Toh0225,WA0RK0225,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,https://library.bdrc.io/show/bdr:MW30532_0225,Bo,Toh0225_kp0021_聖三歸依大乘經_bo,I36AF290F - གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བའི་མདོ།,fodian.org,Toh0225_kp0021_聖三歸依大乘經,Alignment Checking,,,,No,Toh0225_kp0021_聖三歸依大乘經_simplified_bo.docx,
,,,聖三歸依大乘經,聖三歸依大乘經,,Toh0225,,1. 經部,佛世尊,,https://buddha.now/toh0225-2/,ZH,Toh0225_kp0021_聖三歸依大乘經_zh_without footnote,I1984F8F9 - 聖三歸依大乘經,fodian.org,,Alignment Checking,,,Line 26,,,
,,,,,,,,,,,,註腳 with footnote,Toh0225_kp0021_聖三歸依大乘經_zh_with footnote,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,簡,Toh0225_kp0021_聖三歸依大乘經_simplified_zh.docx,,Blocked,,Alignment Checking,metadata incomplete,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh1164_kp0031_,,,དེ་བཞིན་གཤེགས་པ་ལྔ་ལ་བསྟོད་པ།,དེ་བཞིན་གཤེགས་པ་ལྔ་ལ་བསྟོད་པ།,Praise to the Five Tathāgatas,Toh1164,"WA0RT0053
",14. 其他,མི་གསལ།,n/a,https://library.bdrc.io/show/bdr:MW23703_1164,Bo,Toh1164_kp0031_五如來讚_bo,ID322137C - དེ་བཞིན་གཤེགས་པ་ལྔ་ལ་བསྟོད་པ།,Staging,Toh1164_kp0031_五如來讚,Alignment Checking,,,,,,
,,,五如來讚,,,Toh1164,,14. 其他,佚名,,Kumarajiva,ZH,Toh1164_kp0031_五如來讚_zh_ without Footnote ,IAFAF440B - 五如來讚,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,註腳 with footnote,Toh1164_kp0031_五如來讚_zh_ with Footnote ,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh1123_,,,སྐུ་གསུམ་ལ་བསྟོད་པ།,སྐུ་གསུམ་ལ་བསྟོད་པ་ཞེས་བྱ་བ།,Homage to the Three Kayas,Toh1123,WA0RT0015,14. 其他,མགོན་པོ་ཀླུ་སྒྲུབ།,Master Nagarjuna,https://library.bdrc.io/show/bdr:MW23703_1123,Bo,Toh1123_三身讚_bo,I6466C8C4 - སྐུ་གསུམ་ལ་བསྟོད་པ།,Staging,Toh1123_三身讚暨註釋之三身讚,Alignment Checking,,,,,,
,,,三身讚,三身讚,The Text Known as Homage to the Three Kayas,Toh1123,,14. 其他,龍樹菩薩,,https://buddha.now/toh1123-1124/,ZH,Toh1123_三身讚_zh_without footnote,IC77DF432 - 三身讚,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh1124,,,སྐུ་གསུམ་ལ་བསྟོད་པའི་རྣམ་པར་འགྲེལ་པ།,སྐུ་གསུམ་ལ་བསྟོད་པ་ཞེས་བྱ་བའི་རྣམ་པར་འགྲེལ་པ།,Commentary on the Praise of the Three Bodies,Toh1124,WA0RT0016,14. 其他,མགོན་པོ་ཀླུ་སྒྲུབ།,Shraddhākaravarma and Rinchen Zangpo,https://library.bdrc.io/show/bdr:MW23703_1124,Bo,Toh1124_三身讚註釋_bo,I2A369182 - སྐུ་གསུམ་ལ་བསྟོད་པའི་རྣམ་པར་འགྲེལ་པ།,Staging,Toh1124_三身讚暨註釋三身讚註釋,Alignment Checking,,,,,,
,,,三身讚註釋,三身讚註釋,,Toh1124,,14. 其他,龍樹菩薩,,https://buddha.now/toh1123-1124/,ZH,Toh1124_三身讚註釋_zh_without footnote,I75733F93 - 三身讚註釋,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,註腳 with footnote,Toh1124_三身讚註釋_zh_with footnote.docx,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh4045_kp0040,,,བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཀྱི་ལེའུ་འགྲེལ་བ།,བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཀྱི་ལེའུ་འགྲེལ་བ་བཞུགས་སོ།,Explanation of the Bodhisattva Precepts,,WA0RT3384,4. 唯識,སློབ་དཔོན་ཡོན་ཏན་འོད།,Master of Merit and Light,https://library.bdrc.io/show/bdr:MW23703_4045,Bo,Toh4045_kp0040_菩薩戒品釋_bo,I75FBAAF7 - བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཀྱི་ལེའུ་འགྲེལ་བ།,Staging,Toh4045_kp0040_菩薩戒品釋,Alignment Checking,,,,,,
,,,菩薩戒品釋,菩薩戒品釋,,,,4. 唯識,功德光論師,,https://buddha.now/toh4045a/,ZH,Toh4045_kp0040_菩薩戒品釋_zh_without footnote,I398C5663 - 菩薩戒品釋,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,註腳 with footnote,Toh4045_kp0040_菩薩戒品釋_zh_with footnote,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh3877_kp0034,,,སྤྱོད་འཇུག་ཤེས་རབ་ལེའུ་དང་བསྔོ་བའི་དཀའ་འགྲེལ།,བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་ཤེས་རབ་ལེའུ་དང་བསྔོ་བའི་དཀའ་འགྲེལ་བཞུགས།,Commentary on the Difficult Points of the Wisdom and Dedication Chapters of the Bodhicharyavatara,Toh3877,WA0RT3222,3. 中觀,མི་གསལ།,n/a,https://library.bdrc.io/show/bdr:MW23703_3877,Bo,Toh3877_kp0034_入菩薩行智慧品和迴向品難語釋_bo,IED3E553A - སྤྱོད་འཇུག་ཤེས་རབ་ལེའུ་དང་བསྔོ་བའི་དཀའ་འགྲེལ།,Staging,Toh3877_kp0034_入菩薩行智慧品和迴向品難語釋,Alignment Checking,,,,,,
,,,入菩薩行智慧品和迴向品難語釋,入菩薩行智慧品和迴向品難語釋,,Toh3877,,3. 中觀,佚名,,https://buddha.now/toh3877/,ZH,Toh3877_kp0034_入菩薩行智慧品和迴向品難語釋_zh_without footnote,IEA897028 - 入菩薩行智慧品和迴向品難語釋,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,註腳 with footnote,Toh3877_kp0034_入菩薩行智慧品和迴向品難語釋_zh_with footnote,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh3822_kp0032,,,ཤེར་ཕྱིན་སྙིང་པོའི་དོན་ཡོངས་སུ་ཤེས་པ།,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་དོན་ཡོངས་སུ་ཤེས་པ།,The meaning of the Heart Sutra of the Perfection of Wisdom that Knows All Thoroughly.,Toh3822,WA0RT3167,2.1 般若經與相關釋論,པཎྜི་ཏ་ཤྲཱི་མ་ཧཱ་ཛ་ན།,Venerable Scholar Śrī Mahājana,https://library.bdrc.io/show/bdr:MW23703_3822,Bo,Toh3822_kp0032_遍知般若波羅蜜多心經之義_bo,I9DE7CF65 - ཤེར་ཕྱིན་སྙིང་པོའི་དོན་ཡོངས་སུ་ཤེས་པ།,Staging,Toh3822_kp0032_遍知般若波羅蜜多心經之義,Alignment Checking,,,,,,
,,,遍知般若波羅蜜多心經之義,遍知般若波羅蜜多心經之義,,Toh3822,,2.1 般若經與相關釋論,印度論師吉祥大眾,,https://buddha.now/toh3822/,ZH,Toh3822_kp0032_遍知般若波羅蜜多心經之義_zh_without footnote,IBB1D10C1 - 遍知般若波羅蜜多心經之義,Staging,,Alignment Checking,,,Line 30/292. // Line 417 can be deleted,,,
,,,,,,,,,,,,註腳 with footnote,Toh3822_kp0032_遍知般若波羅蜜多心經之義_zh_with footnote,,,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh3877_kp0034_,,,བཞི་བརྒྱ་པའི་རབ་བྱེད་བཅུ་གསུམ་པའི་འགྲེལ་བ།,བྱང་ཆུབ་སེམས་དཔའི་རྣལ་འབྱོར་སྤྱོད་པ་བཞི་བརྒྱ་པ་ལས། དབང་པོ་དང་དོན་དགག་པ་བསྒོམ་པ་བསྟན་པ་ཞེས་བྱ་བ་སྟེ། རབ་ཏུ་བྱེད་པ་བཅུ་གསུམ་པའི་འགྲེལ་བ།,Extensive Commentary on the Four Hundred Verses on the Yogic Practice of Bodhisattvas.,Toh3877,,3. 中觀,སློབ་དཔོན་འཕགས་པ་ལྷ།,Venerable Master Āryadeva,n/a,Bo,,,Blocked,,Alignment Checking,,,,,,
,,,菩薩瑜伽行四百論之廣釋,菩薩瑜伽行四百論之廣釋,,Toh3877,,3. 中觀,聖天論師,,https://buddha.now/toh3865/,ZH,,,Blocked,,Alignment Checking,footnotes to clean up,,Line 68 etc. I'm working on this file,,,
,,,,,,,,,,,,簡,,,Blocked,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
toh4090-tai1558 ,,,ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ།,ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ།,Treasury of Abhidharma,toh4090,WA0RT3428,14. 其他,སློབ་དཔོན་དབྱིག་གཉེན།,Venerable Master Vasubandhu,https://library.bdrc.io/show/bdr:MW23703_4090,Bo,,,Blocked,,Alignment Checking,,,,,,
,,,《俱舍論》,《俱舍論》,,toh4090,,14. 其他,世親論師,,n/a,ZH,,,Blocked,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,宛真,Kumarajiva Kangyur Translations 新譯佛典藏漢對讀(宛真),,,,,,,,,,,,,,Alignment Checking,,,,,,
Toh0026,,,ཤེར་ཕྱིན་ཉི་མའི་སྙིང་པོ།,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཉི་མའི་སྙིང་པོ་ཐེག་པ་ཆེན་པོའི་མདོ།,The Sūryagarbha Perfection of Wisdom,Toh0026,WA0RK0026,2.1 般若經與相關釋論,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,བཀའ་འགྱུར།,Bo,Toh0026《聖般若波羅蜜多日藏大乘經》v.1_bo,IDE810217 - ཤེར་ཕྱིན་ཉི་མའི་སྙིང་པོ།,Staging,https://docs.google.com/spreadsheets/d/1Si6yrkM6xwcY9-wHM9JAHY5INIwWUrPG/edit?gid=1418698089#gid=1418698089,Alignment Checking,,,,,,
,,,日藏經,聖般若波羅蜜多日藏大乘經,,Toh0026,,2.1 般若經與相關釋論,佛世尊,,https://buddha.now/toh0026/,ZH,Toh0026《聖般若波羅蜜多日藏大乘經》v.1_zh_without footnote,IAA17CC6B - 日藏經,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0027,,,ཤེར་ཕྱིན་ཟླ་བའི་སྙིང་པོ།,འཕགས་པ་ཟླ་བའི་སྙིང་པོ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཐེག་པ་ཆེན་པོའི་མདོ།,The Candragarbha Perfection of Wisdom,Toh0027,WA0RK0027,2.1 般若經與相關釋論,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,བཀའ་འགྱུར།,Bo,Toh0027《聖般若波羅蜜多月藏大乘經》v.1_bo,IA466FCE0 - ཤེར་ཕྱིན་ཟླ་བའི་སྙིང་པོ།,Staging,https://docs.google.com/spreadsheets/d/16p82HssWy4DiBsL0GYo2XCpZ4F5bMkhx/edit?gid=2037097892#gid=2037097892,Alignment Checking,,,,,,
,,,月藏經,聖般若波羅蜜多月藏大乘經,,Toh0027,,2.1 般若經與相關釋論,佛世尊,,https://buddha.now/toh0027-2/,ZH,Toh0027《聖般若波羅蜜多月藏大乘經》v.1_zh,I2582A0D9 - 月藏經,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0028,,,ཤེར་ཕྱིན་ཀུན་ཏུ་བཟང་པོ།,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཀུན་ཏུ་བཟང་པོ་ཐེག་པ་ཆེན་པོའི་མདོ།,The Samantabhadra Perfection of Wisdom,Toh0028,WA0RK0028,2.1 般若經與相關釋論,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,བཀའ་འགྱུར།,Bo,Toh0028《聖般若波羅蜜多普賢大乘經》v.1_bo,IAEA5A9EA - ཤེར་ཕྱིན་ཀུན་ཏུ་བཟང་པོ།,Staging,https://docs.google.com/spreadsheets/d/14Visz4HEkNXqg0l7Nx9I82_ykjxhg8uf/edit?gid=605249687#gid=605249687,Alignment Checking,,,,,,
,,,普賢大乘經,聖般若波羅蜜多普賢大乘經,,Toh0028,,2.1 般若經與相關釋論,佛世尊,,https://buddha.now/toh0028/,ZH,Toh0028《聖般若波羅蜜多普賢大乘經》v.1_zh,I050A047B - 普賢大乘經,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Toh0029,,,ཤེས་ཕྱིན་ལག་ན་རྡོ་རྗེའི་མདོ་ཐེག་པ་ཆེན་པོ།,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལག་ན་རྡོ་རྗེའི་མདོ་ཐེག་པ་ཆེན་པོ།,The  Vajrapāṇi Perfection of Wisdom Sutra,Toh0029,WA0RK0029,2.1 般若經與相關釋論,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,བཀའ་འགྱུར།,Bo,Toh0029《聖般若波羅蜜多金剛手大乘經》v.1_bo,I8C894EB0 - ཤེས་ཕྱིན་ལག་ན་རྡོ་རྗེའི་མདོ་ཐེག་པ་ཆེན་པོ།,Staging,https://docs.google.com/spreadsheets/d/1nJ6OL91IoBcucf4JyekqxMmAJ5wBiSYf/edit?gid=1126208162#gid=1126208162,Alignment Checking,,,,,,
,,,金剛手大乘經,聖般若波羅蜜多金剛手大乘經,,Toh0029,,2.1 般若經與相關釋論,佛世尊,,https://buddha.now/toh0029/,ZH,Toh0029《聖般若波羅蜜多金剛手大乘經》v.1_zh,I8704B66A - 金剛手大乘經,Staging,,Alignment Checking,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
